id,x_tol_m,x_dot_tol_mps,theta_tol_rad,theta_dot_tol_rps,q_theta_over_x,q_theta_dot_over_x_dot,r_scale,q,r,survival_s,max_cart_m,max_theta_deg,avg_abs_u,score,success
10810,2.5,1.0,0.5,1.0,25.0,1.0,0.9,"[0.16, 1.0, 4.0, 1.0]",0.09000000000000001,400.0,2.364830255508423,44.85505294799805,24.1910400390625,397.19476318359375,True
10811,2.5,1.0,0.5,1.0,25.0,1.0,1.1,"[0.16, 1.0, 4.0, 1.0]",0.11000000000000001,1.0800000429153442,2.5589118003845215,47.01164245605469,24.34286117553711,-1.8699746131896973,False
10812,2.5,1.0,0.5,1.0,25.0,1.0,1.3,"[0.16, 1.0, 4.0, 1.0]",0.13,1.0199999809265137,2.72843861579895,48.84685134887695,24.454368591308594,-2.0547871589660645,False
10813,2.5,1.0,0.5,1.0,25.0,1.0,1.5,"[0.16, 1.0, 4.0, 1.0]",0.15000000000000002,0.9800000190734863,2.8800172805786133,50.39392852783203,24.53663444519043,-2.203986167907715,False
10814,2.5,1.0,0.5,1.0,25.0,1.0,1.8,"[0.16, 1.0, 4.0, 1.0]",0.18000000000000002,0.9399999976158142,3.083794593811035,52.216896057128906,24.621051788330078,-2.384866714477539,False
10815,2.5,1.0,0.5,1.4,25.0,0.5102040816326532,0.5,"[0.16, 1.0, 4.0, 0.5102040816326532]",0.05,400.0,1.8647876977920532,38.67153549194336,23.798643112182617,397.5802001953125,True
10816,2.5,1.0,0.5,1.4,25.0,0.5102040816326532,0.7,"[0.16, 1.0, 4.0, 0.5102040816326532]",0.06999999999999999,400.0,2.1458709239959717,42.59658432006836,24.08684539794922,397.3525390625,True
10817,2.5,1.0,0.5,1.4,25.0,0.5102040816326532,0.9,"[0.16, 1.0, 4.0, 0.5102040816326532]",0.09000000000000001,220.10000610351562,2.3749263286590576,45.43122482299805,24.29215431213379,217.275146484375,False
10818,2.5,1.0,0.5,1.4,25.0,0.5102040816326532,1.1,"[0.16, 1.0, 4.0, 0.5102040816326532]",0.11000000000000001,1.0700000524520874,2.5689918994903564,47.570125579833984,24.440404891967773,-1.8991104364395142,False
10819,2.5,1.0,0.5,1.4,25.0,0.5102040816326532,1.3,"[0.16, 1.0, 4.0, 0.5102040816326532]",0.13,1.0099999904632568,2.738342523574829,49.356849670410156,24.547964096069336,-2.082747220993042,False
10820,2.5,1.0,0.5,1.4,25.0,0.5102040816326532,1.5,"[0.16, 1.0, 4.0, 0.5102040816326532]",0.15000000000000002,0.9800000190734863,2.8897545337677,50.88662338256836,24.626306533813477,-2.2213988304138184,False
10821,2.5,1.0,0.5,1.4,25.0,0.5102040816326532,1.8,"[0.16, 1.0, 4.0, 0.5102040816326532]",0.18000000000000002,0.9399999976158142,3.0920987129211426,52.68477249145508,24.705392837524414,-2.400906562805176,False
10822,2.5,1.0,0.5,2.0,25.0,0.25,0.5,"[0.16, 1.0, 4.0, 0.25]",0.05,400.0,1.869285225868225,38.995025634765625,23.85748863220215,397.5697326660156,True
10823,2.5,1.0,0.5,2.0,25.0,0.25,0.7,"[0.16, 1.0, 4.0, 0.25]",0.06999999999999999,400.0,2.1509368419647217,42.91674041748047,24.144384384155273,397.34185791015625,True
10824,2.5,1.0,0.5,2.0,25.0,0.25,0.9,"[0.16, 1.0, 4.0, 0.25]",0.09000000000000001,220.08999633789062,2.3803813457489014,45.744476318359375,24.34762191772461,217.25450134277344,False
10825,2.5,1.0,0.5,2.0,25.0,0.25,1.1,"[0.16, 1.0, 4.0, 0.25]",0.11000000000000001,1.059999942779541,2.5746119022369385,47.87348175048828,24.49420166015625,-1.9196016788482666,False
10826,2.5,1.0,0.5,2.0,25.0,0.25,1.3,"[0.16, 1.0, 4.0, 0.25]",0.13,1.0099999904632568,2.7438042163848877,49.63332748413086,24.599332809448242,-2.0925486087799072,False
10827,2.5,1.0,0.5,2.0,25.0,0.25,1.5,"[0.16, 1.0, 4.0, 0.25]",0.15000000000000002,0.9700000286102295,2.8950581550598145,51.15345764160156,24.675540924072266,-2.2408642768859863,False
10828,2.5,1.0,0.5,2.0,25.0,0.25,1.8,"[0.16, 1.0, 4.0, 0.25]",0.18000000000000002,0.9399999976158142,3.0969059467315674,52.937889099121094,24.75112533569336,-2.4097445011138916,False
10829,2.5,1.0,0.5,2.8,25.0,0.1275510204081633,0.5,"[0.16, 1.0, 4.0, 0.1275510204081633]",0.05,400.0,1.8714003562927246,39.14926528930664,23.88614273071289,397.5647277832031,True
10830,2.5,1.0,0.5,2.8,25.0,0.1275510204081633,0.7,"[0.16, 1.0, 4.0, 0.1275510204081633]",0.06999999999999999,400.0,2.1533305644989014,43.06925964355469,24.1719913482666,397.3367919921875,True
10831,2.5,1.0,0.5,2.8,25.0,0.1275510204081633,0.9,"[0.16, 1.0, 4.0, 0.1275510204081633]",0.09000000000000001,220.08999633789062,2.3829641342163086,45.89364242553711,24.374366760253906,217.24940490722656,False
10832,2.5,1.0,0.5,2.8,25.0,0.1275510204081633,1.1,"[0.16, 1.0, 4.0, 0.1275510204081633]",0.11000000000000001,1.059999942779541,2.5772736072540283,48.01787567138672,24.519792556762695,-1.9245882034301758,False
10833,2.5,1.0,0.5,2.8,25.0,0.1275510204081633,1.3,"[0.16, 1.0, 4.0, 0.1275510204081633]",0.13,1.0099999904632568,2.7463908195495605,49.76478958129883,24.623878479003906,-2.097207546234131,False
10834,2.5,1.0,0.5,2.8,25.0,0.1275510204081633,1.5,"[0.16, 1.0, 4.0, 0.1275510204081633]",0.15000000000000002,0.9700000286102295,2.897627592086792,51.280296325683594,24.69903564453125,-2.2453906536102295,False
10835,2.5,1.0,0.5,2.8,25.0,0.1275510204081633,1.8,"[0.16, 1.0, 4.0, 0.1275510204081633]",0.18000000000000002,0.9399999976158142,3.0991973876953125,53.0580940246582,24.77297592163086,-2.413949966430664,False
10836,2.5,1.5,0.2,0.5,156.24999999999997,9.0,0.5,"[0.16, 0.4444444444444444, 24.999999999999996, 4.0]",0.05,400.0,2.1827738285064697,38.32514572143555,23.211172103881836,397.44573974609375,True
10837,2.5,1.5,0.2,0.5,156.24999999999997,9.0,0.7,"[0.16, 0.4444444444444444, 24.999999999999996, 4.0]",0.06999999999999999,1.1699999570846558,2.502825975418091,42.400787353515625,23.480358123779297,-1.63383948802948,False
10838,2.5,1.5,0.2,0.5,156.24999999999997,9.0,0.9,"[0.16, 0.4444444444444444, 24.999999999999996, 4.0]",0.09000000000000001,1.0199999809265137,2.7708840370178223,45.3394775390625,23.670024871826172,-1.9823322296142578,False
10839,2.5,1.5,0.2,0.5,156.24999999999997,9.0,1.1,"[0.16, 0.4444444444444444, 24.999999999999996, 4.0]",0.11000000000000001,0.9800000190734863,3.0014188289642334,47.55978012084961,23.804927825927734,-2.1860527992248535,False
10840,2.5,1.5,0.2,0.5,156.24999999999997,9.0,1.3,"[0.16, 0.4444444444444444, 24.999999999999996, 4.0]",0.13,0.949999988079071,3.201974391937256,49.28380584716797,23.903038024902344,-2.3537545204162598,False
10841,2.5,1.5,0.2,0.5,156.24999999999997,9.0,1.5,"[0.16, 0.4444444444444444, 24.999999999999996, 4.0]",0.15000000000000002,0.9200000166893005,3.3785247802734375,50.705810546875,23.974315643310547,-2.502608060836792,False
10842,2.5,1.5,0.2,0.5,156.24999999999997,9.0,1.8,"[0.16, 0.4444444444444444, 24.999999999999996, 4.0]",0.18000000000000002,0.8999999761581421,3.6092798709869385,52.35063171386719,24.047504425048828,-2.6730775833129883,False
10843,2.5,1.5,0.2,0.7,156.24999999999997,4.591836734693879,0.5,"[0.16, 0.4444444444444444, 24.999999999999996, 2.0408163265306127]",0.05,400.0,2.2369818687438965,41.23341751098633,23.662200927734375,397.3469543457031,True
10844,2.5,1.5,0.2,0.7,156.24999999999997,4.591836734693879,0.7,"[0.16, 0.4444444444444444, 24.999999999999996, 2.0408163265306127]",0.06999999999999999,1.090000033378601,2.5572502613067627,45.14982604980469,23.929641723632812,-1.8095109462738037,False
10845,2.5,1.5,0.2,0.7,156.24999999999997,4.591836734693879,0.9,"[0.16, 0.4444444444444444, 24.999999999999996, 2.0408163265306127]",0.09000000000000001,1.0,2.8181653022766113,47.99115753173828,24.104263305664062,-2.092033624649048,False
10846,2.5,1.5,0.2,0.7,156.24999999999997,4.591836734693879,1.1,"[0.16, 0.4444444444444444, 24.999999999999996, 2.0408163265306127]",0.11000000000000001,0.9599999785423279,3.045341730117798,50.09688949584961,24.220876693725586,-2.2912349700927734,False
10847,2.5,1.5,0.2,0.7,156.24999999999997,4.591836734693879,1.3,"[0.16, 0.4444444444444444, 24.999999999999996, 2.0408163265306127]",0.13,0.9300000071525574,3.245417833328247,51.70292282104492,24.29837989807129,-2.455718755722046,False
10848,2.5,1.5,0.2,0.7,156.24999999999997,4.591836734693879,1.5,"[0.16, 0.4444444444444444, 24.999999999999996, 2.0408163265306127]",0.15000000000000002,0.9100000262260437,3.422475576400757,53.009220123291016,24.350616455078125,-2.591940402984619,False
10849,2.5,1.5,0.2,0.7,156.24999999999997,4.591836734693879,1.8,"[0.16, 0.4444444444444444, 24.999999999999996, 2.0408163265306127]",0.18000000000000002,0.8799999952316284,3.6531295776367188,54.48917770385742,24.39609146118164,-2.768231153488159,False
10850,2.5,1.5,0.2,1.0,156.24999999999997,2.25,0.5,"[0.16, 0.4444444444444444, 24.999999999999996, 1.0]",0.05,400.0,2.2691240310668945,43.069576263427734,23.962968826293945,397.28515625,True
10851,2.5,1.5,0.2,1.0,156.24999999999997,2.25,0.7,"[0.16, 0.4444444444444444, 24.999999999999996, 1.0]",0.06999999999999999,1.059999942779541,2.590196371078491,46.81370544433594,24.218496322631836,-1.8979272842407227,False
10852,2.5,1.5,0.2,1.0,156.24999999999997,2.25,0.9,"[0.16, 0.4444444444444444, 24.999999999999996, 1.0]",0.09000000000000001,0.9900000095367432,2.849708080291748,49.578453063964844,24.377887725830078,-2.157759666442871,False
10853,2.5,1.5,0.2,1.0,156.24999999999997,2.25,1.1,"[0.16, 0.4444444444444444, 24.999999999999996, 1.0]",0.11000000000000001,0.949999988079071,3.0720367431640625,51.602500915527344,24.47860336303711,-2.352426528930664,False
10854,2.5,1.5,0.2,1.0,156.24999999999997,2.25,1.3,"[0.16, 0.4444444444444444, 24.999999999999996, 1.0]",0.13,0.9200000166893005,3.2706165313720703,53.126564025878906,24.54079246520996,-2.5140631198883057,False
10855,2.5,1.5,0.2,1.0,156.24999999999997,2.25,1.5,"[0.16, 0.4444444444444444, 24.999999999999996, 1.0]",0.15000000000000002,0.8999999761581421,3.4473347663879395,54.35575485229492,24.578575134277344,-2.648139715194702,False
10856,2.5,1.5,0.2,1.0,156.24999999999997,2.25,1.8,"[0.16, 0.4444444444444444, 24.999999999999996, 1.0]",0.18000000000000002,0.8799999952316284,3.6776630878448486,55.72863006591797,24.604360580444336,-2.811534881591797,False
10857,2.5,1.5,0.2,1.4,156.24999999999997,1.1479591836734697,0.5,"[0.16, 0.4444444444444444, 24.999999999999996, 0.5102040816326532]",0.05,400.0,2.28524112701416,44.00547409057617,24.122533798217773,397.2536315917969,True
10858,2.5,1.5,0.2,1.4,156.24999999999997,1.1479591836734697,0.7,"[0.16, 0.4444444444444444, 24.999999999999996, 0.5102040816326532]",0.06999999999999999,1.0499999523162842,2.606961727142334,47.65321731567383,24.369796752929688,-1.9376391172409058,False
10859,2.5,1.5,0.2,1.4,156.24999999999997,1.1479591836734697,0.9,"[0.16, 0.4444444444444444, 24.999999999999996, 0.5102040816326532]",0.09000000000000001,0.9800000190734863,2.86574387550354,50.374717712402344,24.519350051879883,-2.19594669342041,False
10860,2.5,1.5,0.2,1.4,156.24999999999997,1.1479591836734697,1.1,"[0.16, 0.4444444444444444, 24.999999999999996, 0.5102040816326532]",0.11000000000000001,0.9399999976158142,3.0857222080230713,52.35431671142578,24.610509872436523,-2.3882627487182617,False
10861,2.5,1.5,0.2,1.4,156.24999999999997,1.1479591836734697,1.3,"[0.16, 0.4444444444444444, 24.999999999999996, 0.5102040816326532]",0.13,0.9100000262260437,3.28326416015625,53.834205627441406,24.664274215698242,-2.5482444763183594,False
10862,2.5,1.5,0.2,1.4,156.24999999999997,1.1479591836734697,1.5,"[0.16, 0.4444444444444444, 24.999999999999996, 0.5102040816326532]",0.15000000000000002,0.8899999856948853,3.4593207836151123,55.02265548706055,24.69355010986328,-2.680920124053955,False
10863,2.5,1.5,0.2,1.4,156.24999999999997,1.1479591836734697,1.8,"[0.16, 0.4444444444444444, 24.999999999999996, 0.5102040816326532]",0.18000000000000002,0.8700000047683716,3.689483165740967,56.33959197998047,24.70867347717285,-2.8427934646606445,False
10864,2.5,1.5,0.2,2.0,156.24999999999997,0.5625,0.5,"[0.16, 0.4444444444444444, 24.999999999999996, 0.25]",0.05,400.0,2.293976306915283,44.522926330566406,24.212862014770508,397.23614501953125,True
10865,2.5,1.5,0.2,2.0,156.24999999999997,0.5625,0.7,"[0.16, 0.4444444444444444, 24.999999999999996, 0.25]",0.06999999999999999,1.0499999523162842,2.6160664558410645,48.11502456665039,24.45457649230957,-1.9539711475372314,False
10866,2.5,1.5,0.2,2.0,156.24999999999997,0.5625,0.9,"[0.16, 0.4444444444444444, 24.999999999999996, 0.25]",0.09000000000000001,0.9800000190734863,2.874722957611084,50.8115234375,24.598012924194336,-2.2115323543548584,False
10867,2.5,1.5,0.2,2.0,156.24999999999997,0.5625,1.1,"[0.16, 0.4444444444444444, 24.999999999999996, 0.25]",0.11000000000000001,0.9399999976158142,3.0938034057617188,52.765830993652344,24.683881759643555,-2.4027347564697266,False
10868,2.5,1.5,0.2,2.0,156.24999999999997,0.5625,1.3,"[0.16, 0.4444444444444444, 24.999999999999996, 0.25]",0.13,0.9100000262260437,3.2902772426605225,54.22062683105469,24.732345581054688,-2.561521291732788,False
10869,2.5,1.5,0.2,2.0,156.24999999999997,0.5625,1.5,"[0.16, 0.4444444444444444, 24.999999999999996, 0.25]",0.15000000000000002,0.8899999856948853,3.4660024642944336,55.38615417480469,24.75692367553711,-2.693432092666626,False
10870,2.5,1.5,0.2,2.0,156.24999999999997,0.5625,1.8,"[0.16, 0.4444444444444444, 24.999999999999996, 0.25]",0.18000000000000002,0.8700000047683716,3.695979595184326,56.671817779541016,24.765819549560547,-2.854400634765625,False
10871,2.5,1.5,0.2,2.8,156.24999999999997,0.28698979591836743,0.5,"[0.16, 0.4444444444444444, 24.999999999999996, 0.1275510204081633]",0.05,400.0,2.2981245517730713,44.77144241333008,24.25701904296875,397.2278137207031,True
10872,2.5,1.5,0.2,2.8,156.24999999999997,0.28698979591836743,0.7,"[0.16, 0.4444444444444444, 24.999999999999996, 0.1275510204081633]",0.06999999999999999,1.0399999618530273,2.6204001903533936,48.33628463745117,24.495594024658203,-1.9717936515808105,False
10873,2.5,1.5,0.2,2.8,156.24999999999997,0.28698979591836743,0.9,"[0.16, 0.4444444444444444, 24.999999999999996, 0.1275510204081633]",0.09000000000000001,0.9800000190734863,2.878993272781372,51.02050018310547,24.63609504699707,-2.218989372253418,False
10874,2.5,1.5,0.2,2.8,156.24999999999997,0.28698979591836743,1.1,"[0.16, 0.4444444444444444, 24.999999999999996, 0.1275510204081633]",0.11000000000000001,0.9399999976158142,3.0977730751037598,52.96247100830078,24.718917846679688,-2.409703254699707,False
10875,2.5,1.5,0.2,2.8,156.24999999999997,0.28698979591836743,1.3,"[0.16, 0.4444444444444444, 24.999999999999996, 0.1275510204081633]",0.13,0.9100000262260437,3.293642520904541,54.40509033203125,24.765066146850586,-2.5678749084472656,False
10876,2.5,1.5,0.2,2.8,156.24999999999997,0.28698979591836743,1.5,"[0.16, 0.4444444444444444, 24.999999999999996, 0.1275510204081633]",0.15000000000000002,0.8899999856948853,3.4691832065582275,55.559513092041016,24.78721809387207,-2.6993982791900635,False
10877,2.5,1.5,0.2,2.8,156.24999999999997,0.28698979591836743,1.8,"[0.16, 0.4444444444444444, 24.999999999999996, 0.1275510204081633]",0.18000000000000002,0.8700000047683716,3.699099063873291,56.830055236816406,24.793170928955078,-2.859945774078369,False
10878,2.5,1.5,0.25,0.5,100.0,9.0,0.5,"[0.16, 0.4444444444444444, 16.0, 4.0]",0.05,400.0,2.215862512588501,39.043392181396484,23.272911071777344,397.41302490234375,True
10879,2.5,1.5,0.25,0.5,100.0,9.0,0.7,"[0.16, 0.4444444444444444, 16.0, 4.0]",0.06999999999999999,1.1100000143051147,2.5381782054901123,43.09821701049805,23.545516967773438,-1.7274188995361328,False
10880,2.5,1.5,0.25,0.5,100.0,9.0,0.9,"[0.16, 0.4444444444444444, 16.0, 4.0]",0.09000000000000001,1.0099999904632568,2.807347536087036,46.02184295654297,23.73406410217285,-2.026132583618164,False
10881,2.5,1.5,0.25,0.5,100.0,9.0,1.1,"[0.16, 0.4444444444444444, 16.0, 4.0]",0.11000000000000001,0.9700000286102295,3.038496255874634,48.20148849487305,23.866369247436523,-2.229268789291382,False
10882,2.5,1.5,0.25,0.5,100.0,9.0,1.3,"[0.16, 0.4444444444444444, 16.0, 4.0]",0.13,0.9399999976158142,3.2393364906311035,49.90616989135742,23.96091651916504,-2.3966190814971924,False
10883,2.5,1.5,0.25,0.5,100.0,9.0,1.5,"[0.16, 0.4444444444444444, 16.0, 4.0]",0.15000000000000002,0.9200000166893005,3.4159319400787354,51.288978576660156,24.02882957458496,-2.5346102714538574,False
10884,2.5,1.5,0.25,0.5,100.0,9.0,1.8,"[0.16, 0.4444444444444444, 16.0, 4.0]",0.18000000000000002,0.8899999856948853,3.6464593410491943,52.879608154296875,24.096893310546875,-2.713728666305542,False
10885,2.5,1.5,0.25,0.7,100.0,4.591836734693879,0.5,"[0.16, 0.4444444444444444, 16.0, 2.0408163265306127]",0.05,400.0,2.2742021083831787,42.096099853515625,23.754621505737305,397.3083190917969,True
10886,2.5,1.5,0.25,0.7,100.0,4.591836734693879,0.7,"[0.16, 0.4444444444444444, 16.0, 2.0408163265306127]",0.06999999999999999,1.059999942779541,2.5963680744171143,46.01034164428711,24.022247314453125,-1.8790583610534668,False
10887,2.5,1.5,0.25,0.7,100.0,4.591836734693879,0.9,"[0.16, 0.4444444444444444, 16.0, 2.0408163265306127]",0.09000000000000001,0.9900000095367432,2.858121156692505,48.81671142578125,24.192415237426758,-2.141167163848877,False
10888,2.5,1.5,0.25,0.7,100.0,4.591836734693879,1.1,"[0.16, 0.4444444444444444, 16.0, 2.0408163265306127]",0.11000000000000001,0.949999988079071,3.085472822189331,50.8629035949707,24.303163528442383,-2.3390893936157227,False
10889,2.5,1.5,0.25,0.7,100.0,4.591836734693879,1.3,"[0.16, 0.4444444444444444, 16.0, 2.0408163265306127]",0.13,0.9200000166893005,3.285512685775757,52.43465042114258,24.374839782714844,-2.502694606781006,False
10890,2.5,1.5,0.25,0.7,100.0,4.591836734693879,1.5,"[0.16, 0.4444444444444444, 16.0, 2.0408163265306127]",0.15000000000000002,0.8999999761581421,3.4623866081237793,53.68791198730469,24.421287536621094,-2.637590169906616,False
10891,2.5,1.5,0.25,0.7,100.0,4.591836734693879,1.8,"[0.16, 0.4444444444444444, 16.0, 2.0408163265306127]",0.18000000000000002,0.8799999952316284,3.6925201416015625,55.09682846069336,24.458759307861328,-2.80195951461792,False
10892,2.5,1.5,0.25,1.0,100.0,2.25,0.5,"[0.16, 0.4444444444444444, 16.0, 1.0]",0.05,400.0,2.3091208934783936,44.061668395996094,24.078174591064453,397.2418518066406,True
10893,2.5,1.5,0.25,1.0,100.0,2.25,0.7,"[0.16, 0.4444444444444444, 16.0, 1.0]",0.06999999999999999,1.0399999618530273,2.631784439086914,47.78457260131836,24.33098602294922,-1.9615132808685303,False
10894,2.5,1.5,0.25,1.0,100.0,2.25,0.9,"[0.16, 0.4444444444444444, 16.0, 1.0]",0.09000000000000001,0.9800000190734863,2.8918514251708984,50.49907684326172,24.483261108398438,-2.210405111312866,False
10895,2.5,1.5,0.25,1.0,100.0,2.25,1.1,"[0.16, 0.4444444444444444, 16.0, 1.0]",0.11000000000000001,0.9399999976158142,3.114081859588623,52.4498176574707,24.575225830078125,-2.403294086456299,False
10896,2.5,1.5,0.25,1.0,100.0,2.25,1.3,"[0.16, 0.4444444444444444, 16.0, 1.0]",0.13,0.9100000262260437,3.312422275543213,53.92866516113281,24.6297550201416,-2.5636768341064453,False
10897,2.5,1.5,0.25,1.0,100.0,2.25,1.5,"[0.16, 0.4444444444444444, 16.0, 1.0]",0.15000000000000002,0.8899999856948853,3.488724708557129,55.09518051147461,24.659820556640625,-2.6960606575012207,False
10898,2.5,1.5,0.25,1.0,100.0,2.25,1.8,"[0.16, 0.4444444444444444, 16.0, 1.0]",0.18000000000000002,0.8700000047683716,3.7183616161346436,56.385520935058594,24.67559242248535,-2.857158899307251,False
10899,2.5,1.5,0.25,1.4,100.0,1.1479591836734697,0.5,"[0.16, 0.4444444444444444, 16.0, 0.5102040816326532]",0.05,267.5299987792969,2.326725482940674,45.067970275878906,24.250717163085938,264.7377624511719,False
10900,2.5,1.5,0.25,1.4,100.0,1.1479591836734697,0.7,"[0.16, 0.4444444444444444, 16.0, 0.5102040816326532]",0.06999999999999999,1.0399999618530273,2.6498916149139404,48.683265686035156,24.49338722229004,-1.993412733078003,False
10901,2.5,1.5,0.25,1.4,100.0,1.1479591836734697,0.9,"[0.16, 0.4444444444444444, 16.0, 0.5102040816326532]",0.09000000000000001,0.9700000286102295,2.9090309143066406,51.34580612182617,24.634244918823242,-2.2504589557647705,False
10902,2.5,1.5,0.25,1.4,100.0,1.1479591836734697,1.1,"[0.16, 0.4444444444444444, 16.0, 0.5102040816326532]",0.11000000000000001,0.9300000071525574,3.1288950443267822,53.24443817138672,24.71541404724121,-2.440798759460449,False
10903,2.5,1.5,0.25,1.4,100.0,1.1479591836734697,1.3,"[0.16, 0.4444444444444444, 16.0, 0.5102040816326532]",0.13,0.9100000262260437,3.3259034156799316,54.67302322387695,24.759767532348633,-2.589205265045166,False
10904,2.5,1.5,0.25,1.4,100.0,1.1479591836734697,1.5,"[0.16, 0.4444444444444444, 16.0, 0.5102040816326532]",0.15000000000000002,0.8899999856948853,3.501497983932495,55.79356384277344,24.780527114868164,-2.720036029815674,False
10905,2.5,1.5,0.25,1.4,100.0,1.1479591836734697,1.8,"[0.16, 0.4444444444444444, 16.0, 0.5102040816326532]",0.18000000000000002,0.8700000047683716,3.7308309078216553,57.021785736083984,24.784385681152344,-2.879382610321045,False
10906,2.5,1.5,0.25,2.0,100.0,0.5625,0.5,"[0.16, 0.4444444444444444, 16.0, 0.25]",0.05,220.10000610351562,2.3362948894500732,45.62558364868164,24.348613739013672,217.2888946533203,False
10907,2.5,1.5,0.25,2.0,100.0,0.5625,0.7,"[0.16, 0.4444444444444444, 16.0, 0.25]",0.06999999999999999,1.0299999713897705,2.6597492694854736,49.17864227294922,24.58454704284668,-2.020983934402466,False
10908,2.5,1.5,0.25,2.0,100.0,0.5625,0.9,"[0.16, 0.4444444444444444, 16.0, 0.25]",0.09000000000000001,0.9700000286102295,2.9186675548553467,51.81109619140625,24.718530654907227,-2.2671115398406982,False
10909,2.5,1.5,0.25,2.0,100.0,0.5625,1.1,"[0.16, 0.4444444444444444, 16.0, 0.25]",0.11000000000000001,0.9300000071525574,3.137547731399536,53.680023193359375,24.793107986450195,-2.456167459487915,False
10910,2.5,1.5,0.25,2.0,100.0,0.5625,1.3,"[0.16, 0.4444444444444444, 16.0, 0.25]",0.13,0.8999999761581421,3.3334672451019287,55.079994201660156,24.831722259521484,-2.6132850646972656,False
10911,2.5,1.5,0.25,2.0,100.0,0.5625,1.5,"[0.16, 0.4444444444444444, 16.0, 0.25]",0.15000000000000002,0.8799999952316284,3.5086259841918945,56.17462158203125,24.846858978271484,-2.743211030960083,False
10912,2.5,1.5,0.25,2.0,100.0,0.5625,1.8,"[0.16, 0.4444444444444444, 16.0, 0.25]",0.18000000000000002,0.8600000143051147,3.7377195358276367,57.3680305480957,24.84407615661621,-2.9015426635742188,False
10913,2.5,1.5,0.25,2.8,100.0,0.28698979591836743,0.5,"[0.16, 0.4444444444444444, 16.0, 0.1275510204081633]",0.05,220.08999633789062,2.3408517837524414,45.893733978271484,24.39634895324707,217.26980590820312,False
10914,2.5,1.5,0.25,2.8,100.0,0.28698979591836743,0.7,"[0.16, 0.4444444444444444, 16.0, 0.1275510204081633]",0.06999999999999999,1.0299999713897705,2.6644468307495117,49.41625213623047,24.628494262695312,-2.0294032096862793,False
10915,2.5,1.5,0.25,2.8,100.0,0.28698979591836743,0.9,"[0.16, 0.4444444444444444, 16.0, 0.1275510204081633]",0.09000000000000001,0.9700000286102295,2.9232583045959473,52.0339241027832,24.759170532226562,-2.275082588195801,False
10916,2.5,1.5,0.25,2.8,100.0,0.28698979591836743,1.1,"[0.16, 0.4444444444444444, 16.0, 0.1275510204081633]",0.11000000000000001,0.9300000071525574,3.1417877674102783,53.88832092285156,24.830589294433594,-2.46357798576355,False
10917,2.5,1.5,0.25,2.8,100.0,0.28698979591836743,1.3,"[0.16, 0.4444444444444444, 16.0, 0.1275510204081633]",0.13,0.8999999761581421,3.3370561599731445,55.27436828613281,24.866025924682617,-2.6199960708618164,False
10918,2.5,1.5,0.25,2.8,100.0,0.28698979591836743,1.5,"[0.16, 0.4444444444444444, 16.0, 0.1275510204081633]",0.15000000000000002,0.8799999952316284,3.5120043754577637,56.35643768310547,24.878862380981445,-2.7494966983795166,False
10919,2.5,1.5,0.25,2.8,100.0,0.28698979591836743,1.8,"[0.16, 0.4444444444444444, 16.0, 0.1275510204081633]",0.18000000000000002,0.8600000143051147,3.741013526916504,57.53302764892578,24.87266731262207,-2.9073472023010254,False
10920,2.5,1.5,0.3,0.5,69.44444444444444,9.0,0.5,"[0.16, 0.4444444444444444, 11.11111111111111, 4.0]",0.05,400.0,2.234689474105835,39.45358657836914,23.3089599609375,397.3943176269531,True
10921,2.5,1.5,0.3,0.5,69.44444444444444,9.0,0.7,"[0.16, 0.4444444444444444, 11.11111111111111, 4.0]",0.06999999999999999,1.090000033378601,2.5582175254821777,43.494049072265625,23.583208084106445,-1.7664859294891357,False
10922,2.5,1.5,0.3,0.5,69.44444444444444,9.0,0.9,"[0.16, 0.4444444444444444, 11.11111111111111, 4.0]",0.09000000000000001,1.0099999904632568,2.8279638290405273,46.407249450683594,23.770465850830078,-2.045240879058838,False
10923,2.5,1.5,0.3,0.5,69.44444444444444,9.0,1.1,"[0.16, 0.4444444444444444, 11.11111111111111, 4.0]",0.11000000000000001,0.9700000286102295,3.059401035308838,48.562381744384766,23.901262283325195,-2.247986078262329,False
10924,2.5,1.5,0.3,0.5,69.44444444444444,9.0,1.3,"[0.16, 0.4444444444444444, 11.11111111111111, 4.0]",0.13,0.9399999976158142,3.260359048843384,50.255088806152344,23.99357032775879,-2.415088415145874,False
10925,2.5,1.5,0.3,0.5,69.44444444444444,9.0,1.5,"[0.16, 0.4444444444444444, 11.11111111111111, 4.0]",0.15000000000000002,0.9200000166893005,3.43693208694458,51.61489486694336,24.0594425201416,-2.552546977996826,False
10926,2.5,1.5,0.3,0.5,69.44444444444444,9.0,1.8,"[0.16, 0.4444444444444444, 11.11111111111111, 4.0]",0.18000000000000002,0.8899999856948853,3.66727876663208,53.174102783203125,24.124658584594727,-2.730861186981201,False
10927,2.5,1.5,0.3,0.7,69.44444444444444,4.591836734693879,0.5,"[0.16, 0.4444444444444444, 11.11111111111111, 2.0408163265306127]",0.05,400.0,2.2954983711242676,42.59294509887695,23.80918312072754,397.2861328125,True
10928,2.5,1.5,0.3,0.7,69.44444444444444,4.591836734693879,0.7,"[0.16, 0.4444444444444444, 11.11111111111111, 2.0408163265306127]",0.06999999999999999,1.0499999523162842,2.618635654449463,46.50263595581055,24.07627296447754,-1.911658763885498,False
